ID,Date (GMT),Time (24hr),ConfP (psi),ActP (psi),Load (lbs),SmallLVDT (in),LargeLVDT (in),LVTemp (C),UVTemp (C),PistonTemp (C),LCTemp (C),AmbTemp (C),CFluidTemp,DilaFDBK (mL),Isco Vol (mL),DnStream Flow (SCCM),Schu01 (in),Schu02 (in),PorePress(psig),US PorePressTemp(C),DS PorePressTemp(C)
129,4/6/2016,9:29:13 AM,790.312,4.05566,-466.705,0.49973,-0.00445533,183.8,186.6,168.8,24.3,22.1,171.1,35.7205,269.586,2.2776,-0.0663278,0.630469,-11.1006,31.7,25.8
130,4/6/2016,9:29:23 AM,815.408,4.05566,-466.705,0.49973,-0.00445533,186.9,186.1,168.8,24.3,22.1,171.1,35.7324,264.997,2.2776,-0.0702103,0.633756,-11.1006,31.7,25.8
131,4/6/2016,9:29:33 AM,841.435,4.05566,-466.705,0.49973,-0.00445533,190.9,185.6,168.7,24.3,22.1,171.1,35.7205,260.904,2.2776,-0.0734508,0.636547,-11.1006,31.7,25.9
132,4/6/2016,9:29:43 AM,868.391,3.12549,-466.705,0.49973,-0.00445533,193.1,185.1,168.7,24.3,22.1,171.1,35.7205,256.687,2.2776,-0.0780364,0.639556,-11.1006,31.7,25.8
133,4/6/2016,9:29:53 AM,899.375,3.12549,-466.705,0.49973,-0.00445533,195.6,184.6,168.6,24.3,22.1,171.1,35.7205,252.485,2.2776,-0.0817661,0.642657,-11.1006,31.7,25.8
134,4/6/2016,9:30:03 AM,927.26,3.12549,-466.705,0.49973,-0.00445533,193.4,184.1,168.6,24.3,22.1,171.1,35.7205,248.392,2.2776,-0.0853735,0.645945,-11.1006,31.7,25.9
135,4/6/2016,9:30:13 AM,954.526,4.05566,-466.705,0.49973,-0.00445533,191,183.7,168.6,24.3,22.1,171.1,35.7324,244.144,2.2776,-0.0895922,0.649605,-11.1006,31.7,25.8
136,4/6/2016,9:30:23 AM,986.129,4.05566,-466.705,0.49973,-0.00445533,189,183.7,168.5,24.3,22.1,171.1,35.7205,240.02,2.2776,-0.0931996,0.652799,-11.1006,31.7,25.8
137,4/6/2016,9:30:33 AM,1016.18,3.12549,-466.705,0.49973,-0.00445533,187.4,184.3,168.5,24.3,22.1,171.1,35.7205,235.849,2.2776,-0.0968375,0.655901,-11.1006,31.7,25.9
138,4/6/2016,9:30:43 AM,1046.24,3.12549,-466.705,0.49973,-0.00445533,186.4,184.7,168.5,24.3,22.1,171.1,35.7205,231.244,2.2776,-0.10072,0.659002,-11.1006,31.7,25.8
139,4/6/2016,9:30:53 AM,1076.91,3.12549,-466.705,0.49973,-0.00445533,185.7,185.4,168.5,24.3,22.1,171.1,35.7324,227.539,2.2776,-0.104633,0.661607,-11.1006,31.7,25.9
140,4/6/2016,9:31:02 AM,1107.9,3.12549,-466.705,0.49973,-0.00445533,184.9,186.3,168.4,24.3,22.1,171.1,35.7205,223.306,2.2776,-0.109891,0.664709,-11.1006,31.7,25.9
141,4/6/2016,9:31:13 AM,1138.88,3.12549,-466.705,0.49973,-0.00445533,184.4,187,168.4,24.3,22.1,171.1,35.7324,218.779,2.2776,-0.113315,0.668182,-10.1777,31.7,25.9
142,4/6/2016,9:31:23 AM,1170.79,4.05566,-466.705,0.49973,-0.00445533,184,186.9,168.4,24.3,22.1,171.1,35.7205,214.608,2.2776,-0.117045,0.671191,-11.1006,31.7,25.9
143,4/6/2016,9:31:33 AM,1202.71,3.12549,-466.705,0.49973,-0.00445533,183.7,186.4,168.3,24.3,22.1,171,35.7205,210.407,2.2776,-0.120866,0.674168,-11.1006,31.7,25.9
144,4/6/2016,9:31:43 AM,1237.41,3.12549,-466.705,0.49973,-0.00445533,187.4,185.9,168.3,24.3,22.1,171,35.7205,206.314,2.2776,-0.123893,0.67727,-11.1006,31.7,25.9
145,4/6/2016,9:31:53 AM,1267.15,3.12549,-466.705,0.49973,-0.00445533,191.5,185.5,168.3,24.3,22.1,171,35.7205,202.484,2.2776,-0.127255,0.679906,-11.1006,31.7,25.9
146,4/6/2016,9:32:03 AM,1304.02,3.12549,-466.705,0.49973,-0.00427139,193.9,184.9,168.2,24.3,22.1,171,35.7205,197.507,2.2776,-0.130955,0.683752,-11.1006,31.7,25.9
147,4/6/2016,9:32:13 AM,1335.01,3.12549,-466.705,0.49973,-0.00445533,196.9,184.5,168.2,24.3,22.1,171,35.7205,193.771,2.2776,-0.134378,0.686574,-11.1006,31.7,25.9
148,4/6/2016,9:32:23 AM,1370.64,3.12549,-466.705,0.49973,-0.00445533,194.6,184,168.2,24.3,22.1,171,35.7205,189.554,2.2776,-0.138291,0.689676,-11.1006,31.7,25.9
149,4/6/2016,9:32:33 AM,1407.2,4.05566,-466.705,0.49973,-0.00445533,191.8,183.6,168.2,24.3,22.1,171,35.7205,185.461,2.2776,-0.142021,0.69256,-11.1006,31.7,25.9
150,4/6/2016,9:32:43 AM,1447.79,4.05566,-466.705,0.49973,-0.00445533,189.9,183.6,168.2,24.3,22.1,171,35.7324,181.228,2.2776,-0.145842,0.695382,-11.1006,31.7,25.9
151,4/6/2016,9:32:53 AM,1483.73,3.12549,-466.705,0.49973,-0.00445533,188.2,184.4,168.1,24.3,22.1,171,35.7205,177.088,2.2776,-0.149358,0.698174,-11.1006,31.7,25.9
152,4/6/2016,9:33:03 AM,1522.15,3.12549,-466.705,0.49973,-0.00445533,187,185.2,168,24.3,22.1,171,35.7205,172.918,2.2776,-0.152996,0.701089,-11.1006,31.7,25.9
153,4/6/2016,9:33:13 AM,1559.95,3.12549,-466.705,0.49973,-0.00445533,186.1,186,168,24.3,22.1,171,35.7205,168.716,2.2776,-0.156512,0.704283,-11.1006,31.7,25.9
154,4/6/2016,9:33:23 AM,1598.68,3.12549,-466.705,0.49973,-0.00445533,185.5,186.8,168,24.3,22.1,171.1,35.7205,164.623,2.2776,-0.160333,0.707261,-11.1006,31.7,25.9
155,4/6/2016,9:33:34 AM,1637.1,3.12549,-466.705,0.49973,-0.00445533,184.9,187.4,168,24.3,22.1,171.1,35.7205,160.034,2.2776,-0.164246,0.710269,-11.1006,31.8,25.9
156,4/6/2016,9:33:43 AM,1676.76,4.05566,-466.705,0.49973,-0.00445533,184.5,187.1,167.9,24.3,22.1,171.1,35.7205,155.817,2.2776,-0.16767,0.713278,-11.1006,31.8,25.9
157,4/6/2016,9:33:53 AM,1717.35,3.12549,-466.705,0.49973,-0.00445533,183.9,186.7,167.9,24.3,22.1,171.1,35.7205,151.724,2.2776,-0.170911,0.716255,-11.1006,31.8,25.9
158,4/6/2016,9:34:03 AM,1757.01,4.05566,-466.705,0.49973,-0.00445533,186.7,186.2,167.9,24.3,22.1,171.1,35.7205,147.863,2.2776,-0.174426,0.719357,-11.1006,31.8,25.9
159,4/6/2016,9:34:13 AM,1798.53,3.12549,-466.705,0.49973,-0.00445533,187.7,185.6,167.9,24.3,22.1,171.1,35.7205,143.351,2.2776,-0.177972,0.721869,-11.1006,31.8,25.9
160,4/6/2016,9:34:23 AM,1840.04,4.05566,-466.705,0.49973,-0.00445533,190.6,185.2,167.9,24.3,22.1,171.1,35.7324,139.181,2.2776,-0.181671,0.724691,-11.1006,31.8,25.9
161,4/6/2016,9:34:33 AM,1886.52,3.12549,-466.705,0.49973,-0.00445533,192,184.7,167.8,24.3,22.1,171.1,35.7205,134.979,2.2776,-0.185126,0.727203,-11.1006,31.8,25.9
162,4/6/2016,9:34:44 AM,1926.8,4.05566,-466.705,0.49973,-0.00445533,190.3,184.2,167.8,24.3,22.1,171.1,35.7205,130.886,2.2776,-0.18855,0.729995,-11.1006,31.8,25.9
163,4/6/2016,9:34:54 AM,1971.42,3.12549,-466.705,0.499712,-0.00445533,188.3,183.6,167.7,24.3,22.1,171.1,35.7205,126.638,2.2776,-0.191699,0.732817,-11.1006,31.8,25.9
164,4/6/2016,9:35:03 AM,2010.15,4.05566,-466.705,0.499712,-0.00445533,186.9,183.8,167.7,24.3,22.1,171.1,35.7205,123.01,2.2776,-0.195123,0.735608,-11.1006,31.8,25.9
165,4/6/2016,9:35:13 AM,2011.07,3.12549,-466.705,0.49973,-0.00445533,186.1,184.4,167.7,24.3,22.1,171.1,35.7205,121.537,2.2776,-0.197691,0.737748,-11.1006,31.8,25.9
166,4/6/2016,9:35:23 AM,2010.15,4.05566,-466.705,0.49973,-0.00445533,185.3,184.7,167.7,24.3,22.1,171,35.7205,120.452,2.2776,-0.199617,0.739299,-11.1006,31.8,25.9
167,4/6/2016,9:35:33 AM,2011.07,3.12549,-466.705,0.49973,-0.00445533,184.7,185.6,167.6,24.3,22.1,171,35.7205,119.459,2.2776,-0.20142,0.740633,-11.1006,31.9,25.9
168,4/6/2016,9:35:43 AM,2011.07,3.12549,-466.705,0.49973,-0.00445533,184.2,186.3,167.6,24.3,22.1,171,35.7324,118.684,2.2776,-0.202765,0.741904,-11.1006,31.8,25.9
169,4/6/2016,9:35:53 AM,2011.07,3.12549,-466.705,0.49973,-0.00445533,183.9,187.1,167.6,24.3,22.1,171,35.7324,117.956,2.2776,-0.203805,0.742586,-11.1006,31.8,25.9
170,4/6/2016,9:36:04 AM,2011.07,3.12549,-466.705,0.49973,-0.00445533,186.7,187,167.5,24.3,22.1,170.9,35.7324,117.103,2.2776,-0.205058,0.743362,-11.1006,31.9,25.9
171,4/6/2016,9:36:13 AM,2012,3.12549,-466.705,0.499712,-0.00445533,190.6,186.5,167.5,24.3,22.1,170.9,35.7205,116.483,2.2776,-0.206098,0.744323,-11.1006,31.8,25.9
172,4/6/2016,9:36:23 AM,2011.07,3.12549,-466.705,0.49973,-0.00445533,193.1,186,167.5,24.3,22,170.8,35.7205,115.832,2.2776,-0.207137,0.745564,-11.1006,31.9,25.9
173,4/6/2016,9:36:33 AM,2012,3.12549,-466.705,0.49973,-0.00445533,194.4,185.5,167.5,24.3,22,170.8,35.7324,115.32,2.2776,-0.207993,0.746463,-11.1006,31.9,25.9
174,4/6/2016,9:36:43 AM,2012,3.12549,-466.705,0.49973,-0.00445533,192.3,185,167.4,24.3,22,170.8,35.7205,114.855,2.2776,-0.208849,0.746742,-11.1006,31.9,25.9
175,4/6/2016,9:36:53 AM,2012,4.05566,-466.705,0.49973,-0.00445533,189.8,184.5,167.4,24.3,22,170.8,35.7324,114.467,2.2776,-0.209521,0.747611,-11.1006,31.9,25.9
176,4/6/2016,9:37:03 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,188.2,184,167.4,24.3,22,170.8,35.7205,114.095,2.2776,-0.210286,0.748293,-11.1006,31.9,25.9
177,4/6/2016,9:37:14 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,186.9,183.5,167.4,24.3,22,170.8,35.7205,113.63,2.2776,-0.210867,0.749069,-11.1006,31.9,25.9
178,4/6/2016,9:37:24 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,185.8,183.7,167.4,24.3,22,170.8,35.7205,113.32,2.2776,-0.211631,0.749348,-11.1006,31.9,25.9
179,4/6/2016,9:37:33 AM,2012,3.12549,-466.705,0.499712,-0.00445533,185.3,184.3,167.4,24.3,21.9,170.8,35.7205,112.855,2.2776,-0.212181,0.749751,-11.1006,31.9,25.9
180,4/6/2016,9:37:43 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,184.7,184.8,167.4,24.3,21.9,170.8,35.7324,112.622,2.2776,-0.212762,0.750123,-11.1006,31.9,25.9
181,4/6/2016,9:37:53 AM,2012.93,3.12549,-466.705,0.49973,-0.00427139,184.2,185.5,167.4,24.3,21.9,170.8,35.7324,112.235,2.2776,-0.213159,0.750712,-11.1006,31.9,25.9
182,4/6/2016,9:38:03 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,183.8,186.4,167.3,24.3,21.9,170.7,35.7324,111.893,2.2776,-0.213618,0.751395,-11.1006,31.9,25.9
183,4/6/2016,9:38:13 AM,2012,3.12549,-466.705,0.49973,-0.00445533,183.4,187.1,167.3,24.3,21.9,170.7,35.7205,111.614,2.2776,-0.214199,0.751674,-11.1006,31.9,25.9
184,4/6/2016,9:38:24 AM,2012.93,3.12549,-466.705,0.499712,-0.00445533,186.9,187.4,167.4,24.3,21.9,170.7,35.7205,111.227,2.2776,-0.214871,0.75186,-11.1006,31.9,25.9
185,4/6/2016,9:38:34 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,192,187.1,167.4,24.3,21.9,170.7,35.7205,110.886,2.2776,-0.21533,0.752356,-11.1006,31.9,25.9
186,4/6/2016,9:38:44 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,197.5,186.6,167.3,24.3,21.9,170.7,35.7324,110.39,2.2776,-0.215636,0.752728,-11.1006,31.9,25.9
187,4/6/2016,9:38:53 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,200.4,186.1,167.4,24.4,21.9,170.7,35.7205,110.157,2.2776,-0.216002,0.753225,-11.1006,31.9,25.9
188,4/6/2016,9:39:03 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,198.2,185.6,167.4,24.3,21.9,170.7,35.7205,109.878,2.2776,-0.216492,0.753504,-11.1006,31.9,25.9
189,4/6/2016,9:39:13 AM,2012.93,3.12549,-466.705,0.499712,-0.00445533,194.3,185,167.4,24.3,21.9,170.7,35.7205,109.769,2.2776,-0.21695,0.754093,-11.1006,31.9,25.9
190,4/6/2016,9:39:23 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,192.2,184.5,167.4,24.3,21.9,170.7,35.7205,109.645,2.2776,-0.217348,0.754589,-11.1006,31.9,25.9
191,4/6/2016,9:39:34 AM,2012.93,3.12549,-466.705,0.499712,-0.00445533,189.8,184,167.4,24.3,21.9,170.7,35.7205,109.382,2.2776,-0.217806,0.754961,-11.1006,31.9,25.9
192,4/6/2016,9:39:44 AM,2012.93,3.12549,-466.705,0.499712,-0.00445533,188.5,184.1,167.4,24.4,21.9,170.7,35.7205,109.258,2.2776,-0.218295,0.755054,-11.1006,31.9,25.9
193,4/6/2016,9:39:54 AM,2012.93,3.12549,-466.705,0.49973,-0.00427139,187.2,184.2,167.4,24.3,21.9,170.7,35.7205,109.025,2.2776,-0.218784,0.75524,-11.1006,31.9,25.9
194,4/6/2016,9:40:04 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,186.4,184.4,167.4,24.3,21.9,170.7,35.7205,108.917,2.2776,-0.218968,0.755644,-11.1006,32,25.9
195,4/6/2016,9:40:13 AM,2012.93,4.05566,-466.705,0.499712,-0.00445533,185.8,185.1,167.4,24.3,21.9,170.7,35.7205,108.762,2.2776,-0.219457,0.755737,-11.1006,32,25.9
196,4/6/2016,9:40:23 AM,2012.93,3.12549,-466.705,0.499712,-0.00445533,185.3,185.8,167.4,24.3,21.9,170.7,35.7324,108.529,2.2776,-0.219916,0.756109,-11.1006,32,25.9
197,4/6/2016,9:40:33 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,184.7,186.6,167.4,24.3,21.9,170.7,35.7205,108.374,2.2776,-0.220313,0.756605,-11.1006,32,25.9
198,4/6/2016,9:40:43 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,184.5,187,167.4,24.3,21.9,170.7,35.7205,108.141,2.2776,-0.220588,0.757008,-11.1006,32,25.9
199,4/6/2016,9:40:54 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,184.1,187,167.4,24.3,21.9,170.7,35.7324,108.033,2.2776,-0.220955,0.757474,-11.1006,32,25.9
200,4/6/2016,9:41:04 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,188,186.6,167.4,24.3,21.9,170.7,35.7205,107.8,2.2776,-0.221261,0.75766,-11.1006,32,25.9
201,4/6/2016,9:41:14 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,188.8,186.1,167.4,24.3,21.9,170.7,35.7205,107.521,2.2776,-0.221536,0.75766,-11.1006,32,25.9
202,4/6/2016,9:41:23 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,191.5,185.6,167.4,24.3,21.9,170.7,35.7205,107.289,2.2776,-0.221719,0.758249,-11.1006,32,25.9
203,4/6/2016,9:41:33 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,191.5,185.1,167.4,24.3,21.9,170.7,35.7205,107.18,2.2776,-0.222025,0.758652,-11.1006,32,25.9
204,4/6/2016,9:41:43 AM,2012.93,4.05566,-466.705,0.49973,-0.00445533,189.8,184.7,167.4,24.3,21.9,170.7,35.7205,107.056,2.2776,-0.222208,0.758838,-11.1006,32,25.9
205,4/6/2016,9:41:53 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,187.9,184,167.4,24.4,21.9,170.7,35.7324,106.901,2.2776,-0.222575,0.75921,-11.1006,32,25.9
206,4/6/2016,9:42:04 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,186.7,184.2,167.4,24.4,21.9,170.7,35.7324,106.669,2.2776,-0.222881,0.759521,-11.1006,32,25.9
207,4/6/2016,9:42:14 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,185.9,184,167.5,24.4,21.9,170.7,35.7205,106.529,2.2776,-0.222973,0.759521,-11.1006,32,25.9
208,4/6/2016,9:42:24 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,185.3,184.2,167.5,24.3,21.9,170.7,35.7205,106.405,2.2776,-0.223339,0.759707,-11.1006,32,25.9
209,4/6/2016,9:42:34 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,184.5,185,167.5,24.4,22,170.7,35.7205,106.296,2.2776,-0.223553,0.759986,-11.1006,32,25.9
210,4/6/2016,9:42:43 AM,2012.93,3.12549,-466.705,0.499712,-0.00445533,184.2,185.8,167.5,24.3,22,170.7,35.7205,106.172,2.2776,-0.223829,0.760296,-11.1006,32,25.9
211,4/6/2016,9:42:53 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,183.8,186.5,167.5,24.3,22,170.7,35.7205,106.064,2.2776,-0.224012,0.760575,-11.1006,32,25.9
212,4/6/2016,9:43:03 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,186.8,186.9,167.5,24.4,22,170.7,35.7324,105.785,2.2776,-0.224104,0.760854,-11.1006,32,25.9
213,4/6/2016,9:43:14 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,191.6,187.1,167.5,24.4,22,170.7,35.7324,105.552,2.2776,-0.224318,0.760854,-11.1006,32,25.9
214,4/6/2016,9:43:24 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,194.4,186.7,167.5,24.3,22,170.7,35.7324,105.289,2.2776,-0.224593,0.760947,-11.1006,32,25.9
215,4/6/2016,9:43:34 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,197,186.3,167.5,24.4,22,170.7,35.7205,105.165,2.2776,-0.224868,0.761257,-11.1006,32,25.9
216,4/6/2016,9:43:44 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,194.3,185.7,167.5,24.4,22,170.7,35.7205,105.056,2.2776,-0.225174,0.761536,-11.1006,32,25.9
217,4/6/2016,9:43:54 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,191.8,185.2,167.5,24.4,22,170.7,35.7324,105.056,2.2776,-0.225357,0.761536,-11.1006,32,25.9
218,4/6/2016,9:44:03 AM,2013.86,3.12549,-477.891,0.49973,-0.00445533,189.8,184.7,167.5,24.4,22.1,170.7,35.7205,104.932,2.2776,-0.225724,0.761536,-11.1006,32,25.9
219,4/6/2016,9:44:13 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,188.4,184.2,167.5,24.4,22.1,170.7,35.7205,104.824,2.2776,-0.226121,0.76163,-11.1006,32,25.9
220,4/6/2016,9:44:24 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,187.1,183.6,167.5,24.4,22.1,170.7,35.7324,104.777,2.2776,-0.226488,0.76163,-11.1006,32,25.9
221,4/6/2016,9:44:34 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,186.3,183.2,167.5,24.4,22.1,170.7,35.7324,104.669,2.2776,-0.22658,0.761723,-11.1006,32.1,25.9
222,4/6/2016,9:44:44 AM,2012.93,3.12549,-466.705,0.499749,-0.00445533,185.5,183.4,167.5,24.4,22.1,170.7,35.7205,104.7,2.2776,-0.226702,0.762312,-12.0232,32.1,25.9
223,4/6/2016,9:44:54 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,185,184,167.5,24.4,22.1,170.7,35.7205,104.56,2.2776,-0.226977,0.762405,-11.1006,32.1,25.9
224,4/6/2016,9:45:04 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,184.5,185,167.6,24.4,22.1,170.7,35.7205,104.436,2.2776,-0.226977,0.762715,-11.1006,32.1,25.9
225,4/6/2016,9:45:14 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,184.1,185.8,167.6,24.3,22.1,170.7,35.7205,104.327,2.2776,-0.226977,0.763087,-11.1006,32.1,25.9
226,4/6/2016,9:45:23 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,186.8,186.7,167.5,24.3,22.1,170.7,35.7205,104.048,2.2776,-0.227161,0.763273,-11.1006,32.1,25.9
227,4/6/2016,9:45:33 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,187,187.3,167.6,24.4,22.1,170.7,35.7205,103.94,2.2776,-0.227467,0.763583,-11.1006,32.1,25.9
228,4/6/2016,9:45:44 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,189.9,187.3,167.6,24.3,22.1,170.7,35.7205,103.816,2.2776,-0.227742,0.76349,-11.1006,32.1,25.9
229,4/6/2016,9:45:54 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,190.1,186.8,167.6,24.4,22.1,170.7,35.7205,103.707,2.2776,-0.227925,0.763676,-11.1006,32.1,25.9
230,4/6/2016,9:46:04 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,188.7,186.4,167.5,24.4,22.1,170.7,35.7205,103.552,2.2776,-0.228323,0.764049,-10.1777,32.2,25.9
231,4/6/2016,9:46:14 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,187.1,185.8,167.6,24.4,22.1,170.7,35.7205,103.552,2.2776,-0.228598,0.764235,-11.1006,32.1,25.9
232,4/6/2016,9:46:24 AM,2012.93,3.12549,-477.891,0.49973,-0.00445533,186.1,185.3,167.5,24.3,22.1,170.7,35.7205,103.428,2.2776,-0.228689,0.764049,-11.1006,32.1,25.9
233,4/6/2016,9:46:34 AM,2013.86,3.12549,-477.891,0.49973,-0.00445533,185.4,184.8,167.6,24.3,22.1,170.7,35.7205,103.32,2.2776,-0.228873,0.764142,-11.1006,32.1,25.9
234,4/6/2016,9:46:43 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,184.8,184.3,167.7,24.3,22.1,170.7,35.7205,103.196,2.2776,-0.228965,0.764142,-11.1006,32.1,25.9
235,4/6/2016,9:46:54 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,184.2,183.7,167.6,24.3,22.2,170.7,35.7324,103.196,2.2776,-0.229178,0.764545,-11.1006,32.1,25.9
236,4/6/2016,9:47:04 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,183.8,184,167.6,24.4,22.2,170.7,35.7205,103.041,2.2776,-0.229178,0.764638,-8.33203,31.5,26.3
237,4/6/2016,9:47:14 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,183.4,184.4,167.6,24.3,22.1,170.7,35.7205,102.932,2.2776,-0.22927,0.764824,-10.1777,32,26.4
238,4/6/2016,9:47:24 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,186.6,184.9,167.6,24.3,22.2,170.7,35.7205,102.699,2.2776,-0.229362,0.765134,-10.1777,32.1,26.5
239,4/6/2016,9:47:34 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,192.6,185.6,167.6,24.3,22.3,170.7,35.7205,102.436,2.2776,-0.229545,0.76501,-11.1006,32.1,26.1
240,4/6/2016,9:47:44 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,197.1,186.4,167.6,24.3,22.2,170.7,35.7205,102.312,2.2776,-0.22982,0.76501,-11.1006,32.1,26.7
241,4/6/2016,9:47:53 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,198.8,187.1,167.6,24.3,22.3,170.7,35.7205,102.203,2.2776,-0.229943,0.765506,-10.1777,32.1,27
242,4/6/2016,9:48:04 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,195.3,186.8,167.5,24.3,22.3,170.7,35.7205,102.079,2.2776,-0.230034,0.765692,-10.1777,32.2,26.4
243,4/6/2016,9:48:14 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,192.6,186.4,167.6,24.3,22.3,170.7,35.7205,102.079,2.2776,-0.23031,0.765692,-11.1006,32.2,26.1
244,4/6/2016,9:48:24 AM,2013.86,3.12549,-477.891,0.49973,-0.00445533,190.5,185.9,167.6,24.4,22.3,170.7,35.7205,102.079,2.2776,-0.230493,0.765785,-11.1006,32.2,26.1
245,4/6/2016,9:48:34 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,188.9,185.5,167.6,24.3,22.1,170.5,35.7205,102.079,2.2776,-0.230982,0.765506,-11.1006,32.2,26
246,4/6/2016,9:48:44 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,187.7,184.9,167.6,24.3,22.3,170.7,35.7205,101.971,2.2776,-0.231257,0.765785,-10.1777,32,26
247,4/6/2016,9:48:54 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,186.5,184.4,167.6,24.3,22.3,170.7,35.7205,101.971,2.2776,-0.231349,0.766096,-10.1777,32.1,26.1
248,4/6/2016,9:49:04 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,185.8,184,167.6,24.3,22.3,170.7,35.7205,101.971,2.2776,-0.231471,0.766189,-10.1777,32.1,26.1
249,4/6/2016,9:49:14 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,185.2,183.5,167.6,24.3,22.1,170.7,35.7205,101.816,176.501,-0.231563,0.766375,-10.1777,32.1,25.9
250,4/6/2016,9:49:24 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,184.8,183.7,167.6,24.3,22.3,170.7,35.7205,101.816,164.546,-0.231471,0.766282,-10.1777,32.1,26.1
251,4/6/2016,9:49:34 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,184.4,184.2,167.5,24.3,22.3,170.7,35.7205,101.692,2.2776,-0.231563,0.766468,-10.1777,32.1,26.1
252,4/6/2016,9:49:44 AM,2013.86,3.12549,-466.705,0.49973,-0.00445533,183.8,184.7,167.5,24.3,22.3,170.7,35.7205,101.692,2.2776,-0.231655,0.766654,-10.1777,32.1,26
253,4/6/2016,9:49:54 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,183.7,185.5,167.5,24.3,22.3,170.7,35.7324,101.583,2.2776,-0.231655,0.766964,-11.1006,32.1,26.1
254,4/6/2016,9:50:04 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,187.7,186.3,167.5,24.3,22.3,170.7,35.7205,101.459,2.2776,-0.231838,0.76715,-11.1006,32.1,27.5
255,4/6/2016,9:50:14 AM,2012,3.12549,-466.705,0.49973,-0.00445533,192.8,187.1,167.5,24.3,22.3,170.7,35.7205,101.196,2.2776,-0.23193,0.767243,-10.1777,32,26.1
256,4/6/2016,9:50:25 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,197.3,187.3,167.5,24.4,22.3,170.7,35.7205,101.072,2.2776,-0.232205,0.767057,-10.1777,32.1,26.1
257,4/6/2016,9:50:34 AM,2012.93,3.12549,-466.705,0.49973,-0.00445533,199.7,187,167.5,24.3,22.2,170.7,35.7205,100.963,2.2776,-0.232113,0.767553,-11.1006,32.1,26.9
