Seconds, Days, Fractional Density, Fit to Fractional Density,Fit to Volume Strain,Fit to Volume Strain Rate (1/sec),Confining Pressure (MPa), Pore Pressure (MPa),Terzaghi Pressure (MPa), Solid Pressure (MPa),Temperature (C))
6.661321e+04,7.709863e-01,8.809528e-01,8.808813e-01,1.825436e-01,1.266949e-07,1.388110e+01,-7.655586e-02,1.395766e+01,1.576726e+01,1.719183e+02
6.662321e+04,7.711020e-01,8.809694e-01,8.808824e-01,1.825448e-01,1.266642e-07,1.388135e+01,-7.655586e-02,1.395791e+01,1.576725e+01,1.719144e+02
6.663321e+04,7.712177e-01,8.809860e-01,8.808835e-01,1.825461e-01,1.266334e-07,1.388161e+01,-7.655586e-02,1.395817e+01,1.576724e+01,1.719104e+02
6.664321e+04,7.713335e-01,8.810026e-01,8.808847e-01,1.825474e-01,1.266027e-07,1.388186e+01,-7.655586e-02,1.395842e+01,1.576723e+01,1.719064e+02
6.665321e+04,7.714492e-01,8.810192e-01,8.808858e-01,1.825486e-01,1.265720e-07,1.388212e+01,-7.655586e-02,1.395868e+01,1.576723e+01,1.719024e+02
6.666321e+04,7.715650e-01,8.810314e-01,8.808869e-01,1.825499e-01,1.265414e-07,1.388248e+01,-7.655586e-02,1.395903e+01,1.576741e+01,1.718984e+02
6.667322e+04,7.716807e-01,8.810368e-01,8.808880e-01,1.825512e-01,1.265107e-07,1.388299e+01,-7.655586e-02,1.395955e+01,1.576790e+01,1.718944e+02
6.668322e+04,7.717965e-01,8.810421e-01,8.808891e-01,1.825524e-01,1.264800e-07,1.388350e+01,-7.655586e-02,1.396006e+01,1.576838e+01,1.718904e+02
6.669322e+04,7.719122e-01,8.810474e-01,8.808902e-01,1.825537e-01,1.264493e-07,1.388402e+01,-7.655586e-02,1.396057e+01,1.576887e+01,1.718864e+02
6.670322e+04,7.720280e-01,8.810528e-01,8.808914e-01,1.825550e-01,1.264187e-07,1.388453e+01,-7.655586e-02,1.396109e+01,1.576936e+01,1.718824e+02
6.671322e+04,7.721437e-01,8.810581e-01,8.808925e-01,1.825562e-01,1.263880e-07,1.388504e+01,-7.655586e-02,1.396160e+01,1.576984e+01,1.718784e+02
6.672322e+04,7.722595e-01,8.810635e-01,8.808936e-01,1.825575e-01,1.263574e-07,1.388556e+01,-7.655586e-02,1.396211e+01,1.577033e+01,1.718744e+02
6.673322e+04,7.723752e-01,8.810688e-01,8.808947e-01,1.825588e-01,1.263267e-07,1.388607e+01,-7.655586e-02,1.396263e+01,1.577082e+01,1.718704e+02
6.674322e+04,7.724910e-01,8.810742e-01,8.808958e-01,1.825600e-01,1.262961e-07,1.388659e+01,-7.655586e-02,1.396314e+01,1.577131e+01,1.718664e+02
6.675322e+04,7.726067e-01,8.810795e-01,8.808969e-01,1.825613e-01,1.262655e-07,1.388710e+01,-7.655586e-02,1.396366e+01,1.577179e+01,1.718624e+02
6.676322e+04,7.727224e-01,8.810848e-01,8.808980e-01,1.825625e-01,1.262349e-07,1.388761e+01,-7.655586e-02,1.396417e+01,1.577228e+01,1.718584e+02
6.677322e+04,7.728382e-01,8.810902e-01,8.808991e-01,1.825638e-01,1.262043e-07,1.388813e+01,-7.655586e-02,1.396468e+01,1.577277e+01,1.718544e+02
6.678322e+04,7.729539e-01,8.810955e-01,8.809003e-01,1.825651e-01,1.261737e-07,1.388864e+01,-7.655586e-02,1.396520e+01,1.577325e+01,1.718504e+02
6.679322e+04,7.730697e-01,8.811009e-01,8.809014e-01,1.825663e-01,1.261431e-07,1.388915e+01,-7.655586e-02,1.396571e+01,1.577374e+01,1.718464e+02
6.680322e+04,7.731854e-01,8.811062e-01,8.809025e-01,1.825676e-01,1.261126e-07,1.388967e+01,-7.655586e-02,1.396622e+01,1.577423e+01,1.718424e+02
6.681322e+04,7.733012e-01,8.811116e-01,8.809036e-01,1.825689e-01,1.260820e-07,1.389018e+01,-7.655586e-02,1.396674e+01,1.577471e+01,1.718384e+02
6.682322e+04,7.734169e-01,8.811169e-01,8.809047e-01,1.825701e-01,1.260514e-07,1.389070e+01,-7.655586e-02,1.396725e+01,1.577520e+01,1.718344e+02
6.683322e+04,7.735327e-01,8.811222e-01,8.809058e-01,1.825714e-01,1.260209e-07,1.389121e+01,-7.655586e-02,1.396777e+01,1.577569e+01,1.718304e+02
6.684322e+04,7.736484e-01,8.811276e-01,8.809069e-01,1.825726e-01,1.259903e-07,1.389172e+01,-7.655586e-02,1.396828e+01,1.577618e+01,1.718264e+02
6.685322e+04,7.737642e-01,8.811329e-01,8.809080e-01,1.825739e-01,1.259598e-07,1.389224e+01,-7.655586e-02,1.396879e+01,1.577666e+01,1.718223e+02
6.686322e+04,7.738799e-01,8.811383e-01,8.809091e-01,1.825752e-01,1.259293e-07,1.389275e+01,-7.655586e-02,1.396931e+01,1.577715e+01,1.718183e+02
6.687322e+04,7.739957e-01,8.811436e-01,8.809102e-01,1.825764e-01,1.258988e-07,1.389326e+01,-7.655586e-02,1.396982e+01,1.577764e+01,1.718143e+02
6.688323e+04,7.741114e-01,8.811490e-01,8.809114e-01,1.825777e-01,1.258683e-07,1.389378e+01,-7.655586e-02,1.397033e+01,1.577812e+01,1.718103e+02
6.689323e+04,7.742272e-01,8.811543e-01,8.809125e-01,1.825789e-01,1.258378e-07,1.389429e+01,-7.655586e-02,1.397085e+01,1.577861e+01,1.718063e+02
6.690323e+04,7.743429e-01,8.811596e-01,8.809136e-01,1.825802e-01,1.258073e-07,1.389481e+01,-7.655586e-02,1.397136e+01,1.577910e+01,1.718023e+02
6.691323e+04,7.744586e-01,8.811627e-01,8.809147e-01,1.825814e-01,1.257768e-07,1.389521e+01,-7.655586e-02,1.397177e+01,1.577950e+01,1.718000e+02
6.692323e+04,7.745744e-01,8.811627e-01,8.809158e-01,1.825827e-01,1.257463e-07,1.389547e+01,-7.655586e-02,1.397202e+01,1.577979e+01,1.718000e+02
6.693323e+04,7.746901e-01,8.811627e-01,8.809169e-01,1.825840e-01,1.257159e-07,1.389572e+01,-7.655586e-02,1.397228e+01,1.578008e+01,1.718000e+02
6.694323e+04,7.748059e-01,8.811627e-01,8.809180e-01,1.825852e-01,1.256854e-07,1.389598e+01,-7.655586e-02,1.397253e+01,1.578037e+01,1.718000e+02
6.695323e+04,7.749216e-01,8.811627e-01,8.809191e-01,1.825865e-01,1.256549e-07,1.389623e+01,-7.655586e-02,1.397279e+01,1.578066e+01,1.718000e+02
6.696323e+04,7.750374e-01,8.811627e-01,8.809202e-01,1.825877e-01,1.256245e-07,1.389649e+01,-7.655586e-02,1.397305e+01,1.578095e+01,1.718000e+02
6.697323e+04,7.751531e-01,8.811627e-01,8.809213e-01,1.825890e-01,1.255941e-07,1.389675e+01,-7.655586e-02,1.397330e+01,1.578124e+01,1.718000e+02
6.698323e+04,7.752689e-01,8.811627e-01,8.809224e-01,1.825902e-01,1.255637e-07,1.389700e+01,-7.655586e-02,1.397356e+01,1.578154e+01,1.718000e+02
6.699323e+04,7.753846e-01,8.811627e-01,8.809235e-01,1.825915e-01,1.255332e-07,1.389726e+01,-7.655586e-02,1.397381e+01,1.578183e+01,1.718000e+02
6.700323e+04,7.755004e-01,8.811627e-01,8.809246e-01,1.825928e-01,1.255028e-07,1.389751e+01,-7.655586e-02,1.397407e+01,1.578212e+01,1.718000e+02
6.701323e+04,7.756161e-01,8.811627e-01,8.809257e-01,1.825940e-01,1.254724e-07,1.389777e+01,-7.655586e-02,1.397433e+01,1.578241e+01,1.718000e+02
6.702323e+04,7.757319e-01,8.811627e-01,8.809269e-01,1.825953e-01,1.254420e-07,1.389803e+01,-7.655586e-02,1.397458e+01,1.578270e+01,1.718000e+02
6.703323e+04,7.758476e-01,8.811627e-01,8.809280e-01,1.825965e-01,1.254117e-07,1.389828e+01,-7.655586e-02,1.397484e+01,1.578299e+01,1.718000e+02
6.704323e+04,7.759633e-01,8.811627e-01,8.809291e-01,1.825978e-01,1.253813e-07,1.389854e+01,-7.655586e-02,1.397509e+01,1.578328e+01,1.718000e+02
6.705323e+04,7.760791e-01,8.811627e-01,8.809302e-01,1.825990e-01,1.253509e-07,1.389879e+01,-7.655586e-02,1.397535e+01,1.578357e+01,1.718000e+02
6.706323e+04,7.761948e-01,8.811627e-01,8.809313e-01,1.826003e-01,1.253206e-07,1.389905e+01,-7.655586e-02,1.397561e+01,1.578386e+01,1.718000e+02
6.707323e+04,7.763106e-01,8.811627e-01,8.809324e-01,1.826015e-01,1.252902e-07,1.389931e+01,-7.655586e-02,1.397586e+01,1.578415e+01,1.718000e+02
6.708324e+04,7.764263e-01,8.811627e-01,8.809335e-01,1.826028e-01,1.252599e-07,1.389956e+01,-7.655586e-02,1.397612e+01,1.578444e+01,1.718000e+02
6.709324e+04,7.765421e-01,8.811627e-01,8.809346e-01,1.826040e-01,1.252295e-07,1.389982e+01,-7.655586e-02,1.397637e+01,1.578473e+01,1.718000e+02
6.710324e+04,7.766578e-01,8.811627e-01,8.809357e-01,1.826053e-01,1.251992e-07,1.390007e+01,-7.655586e-02,1.397663e+01,1.578502e+01,1.718000e+02
6.711324e+04,7.767736e-01,8.811627e-01,8.809368e-01,1.826065e-01,1.251689e-07,1.390033e+01,-7.655586e-02,1.397689e+01,1.578531e+01,1.718000e+02
6.712324e+04,7.768893e-01,8.811627e-01,8.809379e-01,1.826078e-01,1.251386e-07,1.390059e+01,-7.655586e-02,1.397714e+01,1.578560e+01,1.718000e+02
6.713324e+04,7.770051e-01,8.811627e-01,8.809390e-01,1.826090e-01,1.251083e-07,1.390084e+01,-7.655586e-02,1.397740e+01,1.578589e+01,1.718000e+02
6.714324e+04,7.771208e-01,8.811627e-01,8.809401e-01,1.826103e-01,1.250780e-07,1.390110e+01,-7.655586e-02,1.397765e+01,1.578618e+01,1.718000e+02
6.715324e+04,7.772366e-01,8.811627e-01,8.809412e-01,1.826115e-01,1.250477e-07,1.390135e+01,-7.655586e-02,1.397791e+01,1.578647e+01,1.718000e+02
6.716324e+04,7.773523e-01,8.811591e-01,8.809423e-01,1.826128e-01,1.250174e-07,1.390124e+01,-7.655586e-02,1.397779e+01,1.578640e+01,1.718015e+02
6.717324e+04,7.774680e-01,8.811490e-01,8.809434e-01,1.826140e-01,1.249872e-07,1.390046e+01,-7.655586e-02,1.397702e+01,1.578571e+01,1.718055e+02
6.718324e+04,7.775838e-01,8.811390e-01,8.809445e-01,1.826153e-01,1.249569e-07,1.389969e+01,-7.655586e-02,1.397625e+01,1.578502e+01,1.718095e+02
6.719324e+04,7.776995e-01,8.811290e-01,8.809456e-01,1.826165e-01,1.249267e-07,1.389892e+01,-7.655586e-02,1.397548e+01,1.578432e+01,1.718135e+02
6.720324e+04,7.778153e-01,8.811189e-01,8.809467e-01,1.826178e-01,1.248964e-07,1.389815e+01,-7.655586e-02,1.397471e+01,1.578363e+01,1.718175e+02
6.721324e+04,7.779310e-01,8.811089e-01,8.809478e-01,1.826190e-01,1.248662e-07,1.389738e+01,-7.655586e-02,1.397394e+01,1.578294e+01,1.718215e+02
6.722324e+04,7.780468e-01,8.810988e-01,8.809489e-01,1.826203e-01,1.248360e-07,1.389661e+01,-7.655586e-02,1.397317e+01,1.578224e+01,1.718255e+02
6.723324e+04,7.781625e-01,8.810888e-01,8.809500e-01,1.826215e-01,1.248057e-07,1.389584e+01,-7.655586e-02,1.397240e+01,1.578155e+01,1.718295e+02
6.724324e+04,7.782783e-01,8.810788e-01,8.809511e-01,1.826228e-01,1.247755e-07,1.389507e+01,-7.655586e-02,1.397163e+01,1.578085e+01,1.718335e+02
6.725324e+04,7.783940e-01,8.810687e-01,8.809522e-01,1.826240e-01,1.247453e-07,1.389430e+01,-7.655586e-02,1.397086e+01,1.578016e+01,1.718375e+02
6.726324e+04,7.785098e-01,8.810587e-01,8.809533e-01,1.826253e-01,1.247151e-07,1.389353e+01,-7.655586e-02,1.397009e+01,1.577947e+01,1.718415e+02
6.727324e+04,7.786255e-01,8.810486e-01,8.809544e-01,1.826265e-01,1.246849e-07,1.389276e+01,-7.655586e-02,1.396931e+01,1.577877e+01,1.718455e+02
6.728324e+04,7.787413e-01,8.810386e-01,8.809555e-01,1.826278e-01,1.246548e-07,1.389199e+01,-7.655586e-02,1.396854e+01,1.577808e+01,1.718495e+02
6.729325e+04,7.788570e-01,8.810286e-01,8.809566e-01,1.826290e-01,1.246246e-07,1.389122e+01,-7.655586e-02,1.396777e+01,1.577738e+01,1.718535e+02
6.730325e+04,7.789728e-01,8.810185e-01,8.809577e-01,1.826303e-01,1.245944e-07,1.389045e+01,-7.655586e-02,1.396700e+01,1.577669e+01,1.718575e+02
6.731325e+04,7.790885e-01,8.810085e-01,8.809588e-01,1.826315e-01,1.245643e-07,1.388968e+01,-7.655586e-02,1.396623e+01,1.577600e+01,1.718615e+02
6.732325e+04,7.792042e-01,8.809985e-01,8.809599e-01,1.826328e-01,1.245341e-07,1.388891e+01,-7.655586e-02,1.396546e+01,1.577530e+01,1.718655e+02
6.733325e+04,7.793200e-01,8.809884e-01,8.809610e-01,1.826340e-01,1.245040e-07,1.388813e+01,-7.655586e-02,1.396469e+01,1.577461e+01,1.718695e+02
6.734325e+04,7.794357e-01,8.809784e-01,8.809621e-01,1.826353e-01,1.244739e-07,1.388736e+01,-7.655586e-02,1.396392e+01,1.577391e+01,1.718736e+02
6.735325e+04,7.795515e-01,8.809683e-01,8.809632e-01,1.826365e-01,1.244438e-07,1.388659e+01,-7.655586e-02,1.396315e+01,1.577322e+01,1.718776e+02
6.736325e+04,7.796672e-01,8.809583e-01,8.809643e-01,1.826377e-01,1.244137e-07,1.388582e+01,-7.655586e-02,1.396238e+01,1.577252e+01,1.718816e+02
6.737325e+04,7.797830e-01,8.809483e-01,8.809654e-01,1.826390e-01,1.243836e-07,1.388505e+01,-7.655586e-02,1.396161e+01,1.577183e+01,1.718856e+02
6.738325e+04,7.798987e-01,8.809382e-01,8.809665e-01,1.826402e-01,1.243535e-07,1.388428e+01,-7.655586e-02,1.396084e+01,1.577114e+01,1.718896e+02
6.739325e+04,7.800145e-01,8.809282e-01,8.809676e-01,1.826415e-01,1.243234e-07,1.388351e+01,-7.655586e-02,1.396007e+01,1.577044e+01,1.718936e+02
6.740325e+04,7.801302e-01,8.809182e-01,8.809687e-01,1.826427e-01,1.242933e-07,1.388274e+01,-7.655586e-02,1.395930e+01,1.576975e+01,1.718976e+02
6.741325e+04,7.802460e-01,8.809094e-01,8.809697e-01,1.826440e-01,1.242632e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.576938e+01,1.719016e+02
6.742325e+04,7.803617e-01,8.809028e-01,8.809708e-01,1.826452e-01,1.242332e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.576950e+01,1.719056e+02
6.743325e+04,7.804775e-01,8.808961e-01,8.809719e-01,1.826464e-01,1.242031e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.576962e+01,1.719096e+02
6.744325e+04,7.805932e-01,8.808894e-01,8.809730e-01,1.826477e-01,1.241731e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.576974e+01,1.719136e+02
6.745325e+04,7.807089e-01,8.808827e-01,8.809741e-01,1.826489e-01,1.241430e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.576986e+01,1.719176e+02
6.746325e+04,7.808247e-01,8.808761e-01,8.809752e-01,1.826502e-01,1.241130e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.576998e+01,1.719216e+02
6.747325e+04,7.809404e-01,8.808694e-01,8.809763e-01,1.826514e-01,1.240830e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577010e+01,1.719256e+02
6.748325e+04,7.810562e-01,8.808627e-01,8.809774e-01,1.826527e-01,1.240530e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577022e+01,1.719296e+02
6.749325e+04,7.811719e-01,8.808561e-01,8.809785e-01,1.826539e-01,1.240230e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577034e+01,1.719336e+02
6.750326e+04,7.812877e-01,8.808494e-01,8.809796e-01,1.826551e-01,1.239930e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577046e+01,1.719376e+02
6.751326e+04,7.814034e-01,8.808427e-01,8.809807e-01,1.826564e-01,1.239630e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577058e+01,1.719416e+02
6.752326e+04,7.815192e-01,8.808360e-01,8.809818e-01,1.826576e-01,1.239330e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577070e+01,1.719456e+02
6.753326e+04,7.816349e-01,8.808294e-01,8.809829e-01,1.826589e-01,1.239030e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577082e+01,1.719497e+02
6.754326e+04,7.817507e-01,8.808227e-01,8.809840e-01,1.826601e-01,1.238730e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577094e+01,1.719537e+02
6.755326e+04,7.818664e-01,8.808160e-01,8.809850e-01,1.826613e-01,1.238431e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577106e+01,1.719577e+02
6.756326e+04,7.819822e-01,8.808093e-01,8.809861e-01,1.826626e-01,1.238131e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577118e+01,1.719617e+02
6.757326e+04,7.820979e-01,8.808027e-01,8.809872e-01,1.826638e-01,1.237832e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577130e+01,1.719657e+02
6.758326e+04,7.822136e-01,8.807960e-01,8.809883e-01,1.826650e-01,1.237533e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577142e+01,1.719697e+02
6.759326e+04,7.823294e-01,8.807893e-01,8.809894e-01,1.826663e-01,1.237233e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577154e+01,1.719737e+02
6.760326e+04,7.824451e-01,8.807826e-01,8.809905e-01,1.826675e-01,1.236934e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577166e+01,1.719777e+02
6.761326e+04,7.825609e-01,8.807760e-01,8.809916e-01,1.826688e-01,1.236635e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577178e+01,1.719817e+02
6.762326e+04,7.826766e-01,8.807693e-01,8.809927e-01,1.826700e-01,1.236336e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577190e+01,1.719857e+02
6.763326e+04,7.827924e-01,8.807626e-01,8.809938e-01,1.826712e-01,1.236037e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577202e+01,1.719897e+02
6.764326e+04,7.829081e-01,8.807559e-01,8.809949e-01,1.826725e-01,1.235738e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577214e+01,1.719937e+02
6.765326e+04,7.830239e-01,8.807493e-01,8.809959e-01,1.826737e-01,1.235440e-07,1.388228e+01,-7.655586e-02,1.395883e+01,1.577226e+01,1.719977e+02
6.766326e+04,7.831396e-01,8.807432e-01,8.809970e-01,1.826749e-01,1.235141e-07,1.388239e+01,-7.655586e-02,1.395894e+01,1.577249e+01,1.720017e+02
6.767326e+04,7.832554e-01,8.807378e-01,8.809981e-01,1.826762e-01,1.234842e-07,1.388264e+01,-7.655586e-02,1.395920e+01,1.577288e+01,1.720057e+02
6.768326e+04,7.833711e-01,8.807325e-01,8.809992e-01,1.826774e-01,1.234544e-07,1.388290e+01,-7.655586e-02,1.395945e+01,1.577327e+01,1.720097e+02
6.769326e+04,7.834869e-01,8.807272e-01,8.810003e-01,1.826786e-01,1.234245e-07,1.388315e+01,-7.655586e-02,1.395971e+01,1.577365e+01,1.720137e+02
6.770327e+04,7.836026e-01,8.807219e-01,8.810014e-01,1.826799e-01,1.233947e-07,1.388341e+01,-7.655586e-02,1.395997e+01,1.577404e+01,1.720177e+02
6.771327e+04,7.837184e-01,8.807166e-01,8.810025e-01,1.826811e-01,1.233649e-07,1.388367e+01,-7.655586e-02,1.396022e+01,1.577442e+01,1.720217e+02
6.772327e+04,7.838341e-01,8.807112e-01,8.810036e-01,1.826823e-01,1.233351e-07,1.388392e+01,-7.655586e-02,1.396048e+01,1.577481e+01,1.720257e+02
6.773327e+04,7.839498e-01,8.807059e-01,8.810046e-01,1.826836e-01,1.233053e-07,1.388418e+01,-7.655586e-02,1.396073e+01,1.577520e+01,1.720296e+02
6.774327e+04,7.840656e-01,8.807006e-01,8.810057e-01,1.826848e-01,1.232754e-07,1.388443e+01,-7.655586e-02,1.396099e+01,1.577558e+01,1.720336e+02
6.775327e+04,7.841813e-01,8.806953e-01,8.810068e-01,1.826860e-01,1.232457e-07,1.388469e+01,-7.655586e-02,1.396125e+01,1.577597e+01,1.720376e+02
6.776327e+04,7.842971e-01,8.806900e-01,8.810079e-01,1.826873e-01,1.232159e-07,1.388495e+01,-7.655586e-02,1.396150e+01,1.577636e+01,1.720416e+02
6.777327e+04,7.844128e-01,8.806846e-01,8.810090e-01,1.826885e-01,1.231861e-07,1.388520e+01,-7.655586e-02,1.396176e+01,1.577674e+01,1.720456e+02
6.778327e+04,7.845286e-01,8.806793e-01,8.810101e-01,1.826897e-01,1.231563e-07,1.388546e+01,-7.655586e-02,1.396201e+01,1.577713e+01,1.720496e+02
6.779327e+04,7.846443e-01,8.806740e-01,8.810112e-01,1.826910e-01,1.231266e-07,1.388571e+01,-7.655586e-02,1.396227e+01,1.577752e+01,1.720536e+02
6.780327e+04,7.847601e-01,8.806687e-01,8.810122e-01,1.826922e-01,1.230968e-07,1.388597e+01,-7.655586e-02,1.396253e+01,1.577790e+01,1.720576e+02
6.781327e+04,7.848758e-01,8.806634e-01,8.810133e-01,1.826934e-01,1.230670e-07,1.388623e+01,-7.655586e-02,1.396278e+01,1.577829e+01,1.720616e+02
6.782327e+04,7.849916e-01,8.806581e-01,8.810144e-01,1.826947e-01,1.230373e-07,1.388648e+01,-7.655586e-02,1.396304e+01,1.577868e+01,1.720656e+02
6.783327e+04,7.851073e-01,8.806527e-01,8.810155e-01,1.826959e-01,1.230076e-07,1.388674e+01,-7.655586e-02,1.396329e+01,1.577906e+01,1.720696e+02
6.784327e+04,7.852231e-01,8.806474e-01,8.810166e-01,1.826971e-01,1.229779e-07,1.388699e+01,-7.655586e-02,1.396355e+01,1.577945e+01,1.720736e+02
6.785327e+04,7.853388e-01,8.806421e-01,8.810177e-01,1.826983e-01,1.229481e-07,1.388725e+01,-7.655586e-02,1.396381e+01,1.577984e+01,1.720775e+02
6.786327e+04,7.854545e-01,8.806368e-01,8.810187e-01,1.826996e-01,1.229184e-07,1.388751e+01,-7.655586e-02,1.396406e+01,1.578022e+01,1.720815e+02
6.787327e+04,7.855703e-01,8.806315e-01,8.810198e-01,1.827008e-01,1.228887e-07,1.388776e+01,-7.655586e-02,1.396432e+01,1.578061e+01,1.720855e+02
6.788327e+04,7.856860e-01,8.806261e-01,8.810209e-01,1.827020e-01,1.228590e-07,1.388802e+01,-7.655586e-02,1.396457e+01,1.578099e+01,1.720895e+02
6.789327e+04,7.858018e-01,8.806208e-01,8.810220e-01,1.827033e-01,1.228294e-07,1.388827e+01,-7.655586e-02,1.396483e+01,1.578138e+01,1.720935e+02
6.790327e+04,7.859175e-01,8.806155e-01,8.810231e-01,1.827045e-01,1.227997e-07,1.388853e+01,-7.655586e-02,1.396509e+01,1.578177e+01,1.720975e+02
6.791328e+04,7.860333e-01,8.806142e-01,8.810242e-01,1.827057e-01,1.227700e-07,1.388879e+01,-7.655586e-02,1.396534e+01,1.578208e+01,1.720985e+02
6.792328e+04,7.861490e-01,8.806195e-01,8.810252e-01,1.827069e-01,1.227404e-07,1.388904e+01,-7.655586e-02,1.396560e+01,1.578228e+01,1.720945e+02
6.793328e+04,7.862648e-01,8.806248e-01,8.810263e-01,1.827082e-01,1.227107e-07,1.388930e+01,-7.655586e-02,1.396586e+01,1.578247e+01,1.720905e+02
6.794328e+04,7.863805e-01,8.806302e-01,8.810274e-01,1.827094e-01,1.226811e-07,1.388956e+01,-7.655586e-02,1.396611e+01,1.578267e+01,1.720865e+02
6.795328e+04,7.864963e-01,8.806355e-01,8.810285e-01,1.827106e-01,1.226514e-07,1.388981e+01,-7.655586e-02,1.396637e+01,1.578286e+01,1.720825e+02
6.796328e+04,7.866120e-01,8.806408e-01,8.810296e-01,1.827119e-01,1.226218e-07,1.389007e+01,-7.655586e-02,1.396663e+01,1.578306e+01,1.720785e+02
6.797328e+04,7.867278e-01,8.806462e-01,8.810306e-01,1.827131e-01,1.225922e-07,1.389033e+01,-7.655586e-02,1.396688e+01,1.578326e+01,1.720745e+02
6.798328e+04,7.868435e-01,8.806515e-01,8.810317e-01,1.827143e-01,1.225626e-07,1.389058e+01,-7.655586e-02,1.396714e+01,1.578345e+01,1.720705e+02
6.799328e+04,7.869592e-01,8.806569e-01,8.810328e-01,1.827155e-01,1.225330e-07,1.389084e+01,-7.655586e-02,1.396740e+01,1.578365e+01,1.720665e+02
6.800328e+04,7.870750e-01,8.806622e-01,8.810339e-01,1.827168e-01,1.225034e-07,1.389110e+01,-7.655586e-02,1.396765e+01,1.578384e+01,1.720625e+02
6.801328e+04,7.871907e-01,8.806675e-01,8.810350e-01,1.827180e-01,1.224738e-07,1.389135e+01,-7.655586e-02,1.396791e+01,1.578404e+01,1.720585e+02
6.802328e+04,7.873065e-01,8.806729e-01,8.810360e-01,1.827192e-01,1.224442e-07,1.389161e+01,-7.655586e-02,1.396817e+01,1.578423e+01,1.720544e+02
6.803328e+04,7.874222e-01,8.806782e-01,8.810371e-01,1.827204e-01,1.224146e-07,1.389187e+01,-7.655586e-02,1.396842e+01,1.578443e+01,1.720504e+02
6.804328e+04,7.875380e-01,8.806836e-01,8.810382e-01,1.827217e-01,1.223851e-07,1.389213e+01,-7.655586e-02,1.396868e+01,1.578462e+01,1.720464e+02
6.805328e+04,7.876537e-01,8.806889e-01,8.810393e-01,1.827229e-01,1.223555e-07,1.389238e+01,-7.655586e-02,1.396894e+01,1.578482e+01,1.720424e+02
6.806328e+04,7.877695e-01,8.806942e-01,8.810404e-01,1.827241e-01,1.223260e-07,1.389264e+01,-7.655586e-02,1.396919e+01,1.578502e+01,1.720384e+02
6.807328e+04,7.878852e-01,8.806996e-01,8.810414e-01,1.827253e-01,1.222964e-07,1.389290e+01,-7.655586e-02,1.396945e+01,1.578521e+01,1.720344e+02
6.808328e+04,7.880010e-01,8.807049e-01,8.810425e-01,1.827265e-01,1.222669e-07,1.389315e+01,-7.655586e-02,1.396971e+01,1.578541e+01,1.720304e+02
6.809328e+04,7.881167e-01,8.807102e-01,8.810436e-01,1.827278e-01,1.222374e-07,1.389341e+01,-7.655586e-02,1.396997e+01,1.578560e+01,1.720264e+02
6.810328e+04,7.882325e-01,8.807156e-01,8.810447e-01,1.827290e-01,1.222079e-07,1.389367e+01,-7.655586e-02,1.397022e+01,1.578580e+01,1.720224e+02
6.811328e+04,7.883482e-01,8.807209e-01,8.810457e-01,1.827302e-01,1.221783e-07,1.389392e+01,-7.655586e-02,1.397048e+01,1.578599e+01,1.720184e+02
6.812329e+04,7.884639e-01,8.807263e-01,8.810468e-01,1.827314e-01,1.221488e-07,1.389418e+01,-7.655586e-02,1.397074e+01,1.578619e+01,1.720144e+02
6.813329e+04,7.885797e-01,8.807316e-01,8.810479e-01,1.827327e-01,1.221194e-07,1.389444e+01,-7.655586e-02,1.397099e+01,1.578638e+01,1.720104e+02
6.814329e+04,7.886954e-01,8.807369e-01,8.810490e-01,1.827339e-01,1.220899e-07,1.389469e+01,-7.655586e-02,1.397125e+01,1.578658e+01,1.720064e+02
6.815329e+04,7.888112e-01,8.807423e-01,8.810500e-01,1.827351e-01,1.220604e-07,1.389495e+01,-7.655586e-02,1.397151e+01,1.578678e+01,1.720024e+02
6.816329e+04,7.889269e-01,8.807454e-01,8.810511e-01,1.827363e-01,1.220309e-07,1.389490e+01,-7.655586e-02,1.397145e+01,1.578666e+01,1.720000e+02
